installation_date,PV_system_size_DC,total_installed_price,rebate_or_grant,customer_segment,state,zip_code,utility_service_territory,third_party_owned,installer_name,tracking,ground_mounted,azimuth_1,tilt_1,module_manufacturer_1,module_model_1,module_quantity_1,technology_module_1,efficiency_module_1,inverter_manufacturer_1,inverter_model_1,output_capacity_inverter_1,inverter_loading_ratio,battery_rated_capacity_kWh,price_per_watt
05-02-2014,6.84,34200,12331,RES_SF,CA,92253,imperial irrigation district,,Lexcomm,0,,180,18,Schuco USA,MPE 190 MS 05,,Mono-c-Si,0.1533881,Yaskawa Solectria Solar,pvi 6500-240 [240v],6.45,,,5
05-02-2014,10.07,45000,14255,RES_SF,CA,92203,imperial irrigation district,,Lexcomm,0,,255,18,-1,-1,,-1,,Enphase Energy Inc.,m250-60-2ll-s2x (-zc) (-na) [240v],0.24,,,4.468718967
05-02-2014,23.52,115248,29250,RES_SF,CA,92203,imperial irrigation district,,Tesla,0,,256,8,Yingli Energy (China),YL245P-29b,,Multi-c-Si,0.1499847,Fronius USA,ig plus v 10.0-3 delta [240v],9.995,,,4.9
12-02-2014,6.84,35835,2965,RES_SF,CA,92203,imperial irrigation district,,Tesla,0,,219,19,SunPower,SPR-327NE-WHT-D,,Mono-c-Si,0.20052566,SMA America,sb6000tl-us-22 [240v],6,,,5.239035088
12-02-2014,6.3,44000,15017.18,RES_SF,CA,92201,imperial irrigation district,,Heggie Electric,0,,180,18,Suntech Power,STP175S-24/Ab-1 Black,,Mono-c-Si,0.13707858,SMA America,sb6000us-11 [240v],6,,,6.984126984
05-03-2014,11.445,54936,16082,RES_SF,CA,92253,imperial irrigation district,,Renova Energy,0,,225,14,SunPower,SPR-E20-327,,Mono-c-Si,0.2006135,SunPower,spr-10001f [240v],9.995,,,4.8
24-03-2014,7.5,36000,12057,RES_SF,CA,92270,imperial irrigation district,,Tesla,0,,180,19,Trina Solar,TSM-250PA05.18,,Multi-c-Si,0.15447785,Fronius USA,ig plus a 7.5 [240v],7.5,,,4.8
26-03-2014,9.5,40750,15522,RES_SF,CA,92201,imperial irrigation district,,Planet Solar,0,,180,15,Mage Solar,POWERTEC Plus 250 / 6 MN US,,Mono-c-Si,0.15329449,Enphase Energy Inc.,m215-60-2ll-s2x-na,0.215,,,4.289473684
13-05-2014,3.57,16814.7,1545,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,179,15,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.71
13-05-2014,3.57,14065.8,1376,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,91,19,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,3.94
15-05-2014,16.25,79625,5909,RES_SF,CA,92253,imperial irrigation district,,Tesla,0,,296,18,Trina Solar,TSM-250PA05.18,,Multi-c-Si,0.15447785,Fronius USA,ig plus v 11.4 [240v],11.4,,,4.9
21-05-2014,9.12,34959,3688,RES_SF,CA,92243,imperial irrigation district,,Booth Construction,0,,270,18,Trina Solar,TSM-240PA05.08,,Multi-c-Si,0.14829874,Power-One,pvi-4.2-outd-s-us-a [240v],4.2,,,3.833223684
28-05-2014,3.64,15215.2,1369,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,270,18,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
28-05-2014,3.5,14630,1545,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,184,22,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
28-05-2014,3.5,14630,1266,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,270,21,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
28-05-2014,3.5,14630,1312,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,268,18,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
28-05-2014,3.5,14630,1420,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,180,18,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
28-05-2014,3.57,14922.6,1299,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,270,18,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
30-05-2014,3.64,15215.2,1441,RES_SF,CA,92243,imperial irrigation district,,Sungevity,0,,178,18,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
30-05-2014,3.64,15215.2,1531,RES_SF,CA,92249,imperial irrigation district,,Sungevity,0,,179,14,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
30-05-2014,3.57,14922.6,1210,RES_SF,CA,92243,imperial irrigation district,,Sungevity,0,,272,12,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
30-05-2014,3.64,15215.2,796,RES_SF,CA,92243,imperial irrigation district,,Sungevity,0,,180,20,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
04-06-2014,6,19600,2542,RES_SF,CA,92203,imperial irrigation district,,32 Degrees Solar,0,,178,14,AXITEC,AC-250P/156-60S,,Multi-c-Si,0.15404409,SolarEdge Technologies Ltd.,se6000 [240v],5.99,,,3.266666667
05-06-2014,11,52800,4348,RES_SF,CA,92236,imperial irrigation district,,Tesla,0,,90,23,Trina Solar,TSM-250PA05.18,,Multi-c-Si,0.15447785,SolarEdge Technologies Ltd.,se5000 [240v],4.99,,,4.8
05-06-2014,5,24000,2121,RES_SF,CA,92236,imperial irrigation district,,Tesla,0,,180,18,Trina Solar,TSM-250PA05.18,,Multi-c-Si,0.15447785,Power-One,pvi-4.2-outd-s-us [240v],4.2,,,4.8
05-06-2014,10.8,49140,4528,RES_SF,CA,92201,imperial irrigation district,,Lexcomm,0,,185,13,-1,-1,,-1,,Enphase Energy Inc.,m250-60-2ll-s2x (-zc) (-na) [240v],0.24,,,4.55
05-06-2014,3.57,14922.6,1395,RES_SF,CA,92227,imperial irrigation district,,Sungevity,0,,91,14,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
11-06-2014,8.71,41000,3537,RES_SF,CA,92201,imperial irrigation district,,Revco Solar,0,,270,19,SunPower,SPR-X21-335,,Mono-c-Si,0.20543149,Fronius USA,ig plus v 3.8 [240v],3.8,,,4.707233065
12-06-2014,3.5,16485,1414,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,270,19,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.71
12-06-2014,3.5,14630,1426,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,181,18,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
12-06-2014,3.64,15215.2,1353,RES_SF,CA,92243,imperial irrigation district,,Sungevity,0,,270,19,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
12-06-2014,3.64,14630,1588,RES_SF,CA,92243,imperial irrigation district,,Sungevity,0,,180,21,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.019230769
12-06-2014,3.5,14630,1342,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,270,14,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
12-06-2014,3.38,14128.4,1348,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,178,19,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
12-06-2014,3.5,14630,1404,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,126,21,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
12-06-2014,3.64,15215.2,1361,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,270,17,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us [240v],3,,,4.18
18-06-2014,3.5,14630,1239,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,269,19,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us [240v],3,,,4.18
18-06-2014,3.64,15215.2,1476,RES_SF,CA,92251,imperial irrigation district,,Sungevity,0,,271,17,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
18-06-2014,3.64,15215.2,1540,RES_SF,CA,92243,imperial irrigation district,,Sungevity,0,,180,15,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
18-06-2014,3.64,15215.2,1445,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,179,17,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
18-06-2014,3.57,14922.6,1273,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,269,17,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
18-06-2014,3.64,15215.2,1343,RES_SF,CA,92251,imperial irrigation district,,Sungevity,0,,270,18,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
19-06-2014,8.5,40800,3277,RES_SF,CA,92236,imperial irrigation district,,Rgs Energy,0,,90,23,Trina Solar,TSM-250PA05.18,,Multi-c-Si,0.15447785,Power-One,pvi-3.6-outd-s-us [240v],3.6,,,4.8
19-06-2014,3.64,15215.2,1343,RES_SF,CA,92233,imperial irrigation district,,Sungevity,0,,270,19,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
19-06-2014,3.64,15215.2,1564,RES_SF,CA,92274,imperial irrigation district,,Sungevity,0,,180,18,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
19-06-2014,3.64,15215.2,1357,RES_SF,CA,92274,imperial irrigation district,,Sungevity,0,,231,15,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
19-06-2014,3.64,15215.2,1564,RES_SF,CA,92233,imperial irrigation district,,Sungevity,0,,181,22,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
19-06-2014,9.156,42575,4116,RES_SF,CA,92203,imperial irrigation district,,Renova Energy,0,,180,23,SunPower,SPR-E20-327,,Mono-c-Si,0.2006135,SMA America,sb8000us-12 [240v],7.6,,,4.649956313
25-06-2014,3.64,15215.2,1420,RES_SF,CA,92249,imperial irrigation district,,Sungevity,0,,179,18,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
25-06-2014,3.64,15215.2,1403,RES_SF,CA,92250,imperial irrigation district,,Sungevity,0,,180,11,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
25-06-2014,3.5,14630,1507,RES_SF,CA,92243,imperial irrigation district,,Sungevity,0,,180,20,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
25-06-2014,3.5,14630,1392,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,180,18,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
25-06-2014,3.5,14630,1448,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,180,25,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
25-06-2014,3.64,15215.2,1481,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,181,14,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
26-06-2014,3.75,18000,1623,RES_SF,CA,92236,imperial irrigation district,,Tesla,0,,176,18,Trina Solar,TSM-250PA05.18,,Multi-c-Si,0.15447785,Power-One,pvi-3.0-outd-s-us [240v],3,,,4.8
30-06-2014,3.64,15215.2,1492,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,179,16,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
30-06-2014,3.36,14630,1245,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,95,19,Motech Industries,IM60D3-240-wxxyzz,,Multi-c-Si,0.14662756,Power-One,pvi-3.0-outd-s-us [240v],3,,,4.354166667
30-06-2014,3.5,14630,1508,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,181,15,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
30-06-2014,3.64,16814.7,1522,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,178,18,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.619423077
30-06-2014,3.64,15215.2,1473,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,120,14,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
30-06-2014,3.64,15215.2,1551,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,179,18,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
30-06-2014,3.64,15215.2,1563,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,185,18,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
10-07-2014,3.5,14630,1420,RES_SF,CA,92243,imperial irrigation district,,Sungevity,0,,180,18,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us [240v],3,,,4.18
10-07-2014,3.5,14630,1277,RES_SF,CA,92250,imperial irrigation district,,Sungevity,0,,89,14,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
10-07-2014,3.64,14630,1530,RES_SF,CA,92243,imperial irrigation district,,Sungevity,0,,180,24,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.019230769
10-07-2014,3.38,14128.4,1340,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,180,17,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
10-07-2014,3.64,15215.2,1607,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,180,26,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
10-07-2014,3.64,15215.2,1508,RES_SF,CA,92250,imperial irrigation district,,Sungevity,0,,179,19,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
10-07-2014,3.57,14922.6,1554,RES_SF,CA,92249,imperial irrigation district,,Sungevity,0,,180,16,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
10-07-2014,3.57,14922.6,1480,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,175,18,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-us [240v],3,,,4.18
16-07-2014,3.64,15215.2,1546,RES_SF,CA,92233,imperial irrigation district,,Sungevity,0,,181,18,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
16-07-2014,3.64,15215.2,1456,RES_SF,CA,92227,imperial irrigation district,,Sungevity,0,,180,17,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
16-07-2014,3.36,13238.4,1201,RES_SF,CA,92227,imperial irrigation district,,Sungevity,0,,271,16,Motech Industries,IM60D3-240-wxxyzz,,Multi-c-Si,0.14662756,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,3.94
16-07-2014,3.57,14922.6,1368,RES_SF,CA,92227,imperial irrigation district,,Sungevity,0,,271,16,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
16-07-2014,3.64,15215.2,1531,RES_SF,CA,92233,imperial irrigation district,,Sungevity,0,,181,14,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
16-07-2014,3.64,15215.2,1500,RES_SF,CA,92274,imperial irrigation district,,Sungevity,0,,133,22,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
22-07-2014,3.315,13856.7,1263,RES_SF,CA,92243,imperial irrigation district,,Sungevity,0,,268,19,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
22-07-2014,13.08,61730,5545,RES_SF,CA,92201,imperial irrigation district,,Hot Purple Energy,0,,180,10,SunPower,SPR-327NE-WHT-D,,Mono-c-Si,0.20052566,SunPower,spr-7501f [240v],7.5,,,4.71941896
22-07-2014,3.64,15215.2,1542,RES_SF,CA,92243,imperial irrigation district,,Sungevity,0,,173,16,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
22-07-2014,3.64,15215.2,1577,RES_SF,CA,92243,imperial irrigation district,,Sungevity,0,,180,20,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
22-07-2014,3.64,15215.2,1420,RES_SF,CA,92243,imperial irrigation district,,Sungevity,0,,180,14,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
22-07-2014,3.5,14630,1323,RES_SF,CA,92251,imperial irrigation district,,Sungevity,0,,270,22,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
22-07-2014,3.57,14630,1547,RES_SF,CA,92251,imperial irrigation district,,Sungevity,0,,181,15,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.098039216
29-07-2014,3.64,15215.2,1538,RES_SF,CA,92251,imperial irrigation district,,Sungevity,0,,180,17,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
29-07-2014,8.16,33272,3492,RES_SF,CA,92203,imperial irrigation district,,Southern California Energy Alternatives,0,,170,18,Suniva,MVX255-60-5-701,,Multi-c-Si,0.15674174,Enphase Energy Inc.,m215-60-2ll-s2x,0.215,,,4.07745098
29-07-2014,3.64,15215.2,1492,RES_SF,CA,92251,imperial irrigation district,,Sungevity,0,,180,23,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
29-07-2014,3.64,15825.6,1451,RES_SF,CA,92251,imperial irrigation district,,Sungevity,0,,179,26,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.347692308
05-08-2014,6.867,32206,3034,RES_SF,CA,92253,imperial irrigation district,,Renova Energy,0,,180,19,SunPower,SPR-E20-327,,Mono-c-Si,0.2006135,SMA America,sb6000us-12 [240v],6,,,4.689966506
05-08-2014,7.848,40103,3290,RES_SF,CA,92203,imperial irrigation district,,Revco Solar,0,,122,19,SunPower,SPR-E20-327,,Mono-c-Si,0.2006135,SunPower,spr-7000m [240v],7,,,5.109964322
06-08-2014,6.615,27650.7,2466,RES_SF,CA,92270,imperial irrigation district,,Sungevity,0,,267,20,ET Solar Industry,ET-P660245BB,,Multi-c-Si,0.15206775,Power-One,pvi-6000-outd-us-a [240v],6,,,4.18
06-08-2014,12.426,63009,4785,RES_SF,CA,92203,imperial irrigation district,,Revco Solar,0,,267,19,SunPower,SPR-327NE-WHT-D,,Mono-c-Si,0.20052566,SunPower,spr-6501f [240v],6.5,,,5.070738774
06-08-2014,11.118,55590,4516,RES_SF,CA,92203,imperial irrigation district,,Revco Solar,0,,246,19,SunPower,SPR-E20-327,,Mono-c-Si,0.2006135,SunPower,spr-7501f [240v],7.5,,,5
07-08-2014,3.5,14630,1466,RES_SF,CA,92227,imperial irrigation district,,Sungevity,0,,180,22,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
07-08-2014,4.335,18120.3,1652,RES_SF,CA,92227,imperial irrigation district,,Sungevity,0,,261,18,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.8-outd-s-us-a [240v],3.8,,,4.18
07-08-2014,3.5,14630,1341,RES_SF,CA,92227,imperial irrigation district,,Sungevity,0,,90,18,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us [240v],3,,,4.18
07-08-2014,3.57,14922.6,1546,RES_SF,CA,92227,imperial irrigation district,,Sungevity,0,,180,18,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
07-08-2014,3.64,15215.2,1210,RES_SF,CA,92227,imperial irrigation district,,Sungevity,0,,268,18,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
07-08-2014,3.64,15215.2,1369,RES_SF,CA,92227,imperial irrigation district,,Sungevity,0,,90,20,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
07-08-2014,3.64,15215.2,1511,RES_SF,CA,92227,imperial irrigation district,,Sungevity,0,,180,23,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
07-08-2014,3.5,14630,1315,RES_SF,CA,92227,imperial irrigation district,,Sungevity,0,,270,19,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,SMA America,sb3000tl-us-22 [240v],3.05,,,4.18
07-08-2014,4.75,19855,1930,RES_SF,CA,92227,imperial irrigation district,,Sungevity,0,,175,14,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-4.2-outd-s-us-a [240v],4.2,,,4.18
13-08-2014,3.64,15215.2,1236,RES_SF,CA,92249,imperial irrigation district,,Sungevity,0,,269,19,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
13-08-2014,3.64,15215.2,1546,RES_SF,CA,92251,imperial irrigation district,,Sungevity,0,,180,18,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
13-08-2014,3.5,14630,1521,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,181,17,Motech Industries,IM60B3-250-wxxyzz,,Multi-c-Si,0.15273705,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
13-08-2014,3.57,14922.6,1423,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,269,18,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
13-08-2014,3.64,15215.2,1366,RES_SF,CA,92249,imperial irrigation district,,Sungevity,0,,89,18,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
13-08-2014,6,25080,2565,RES_SF,CA,92251,imperial irrigation district,,Sungevity,0,,180,15,ET Solar Industry,ET-P660250BB,,Multi-c-Si,0.15517117,Power-One,pvi-6000-outd-us-a [240v],6,,,4.18
14-08-2014,3.57,14922.6,1273,RES_SF,CA,92231,imperial irrigation district,,Rgs Energy,0,,269,17,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
14-08-2014,8.175,31382.5,3271,RES_SF,CA,92233,imperial irrigation district,,Rgs Energy,0,,180,18,SunPower,SPR-327NE-WHT-D,,Mono-c-Si,0.20052566,Power-One,pvi-4.2-outd-s-us-a [240v],4.2,,,3.83883792
14-08-2014,12.22,37031,5073,RES_SF,CA,92253,imperial irrigation district,,Driven Electric,0,,202,13,"Phono Solar Technology Co., Ltd.",PS260M-20/U,,Mono-c-Si,0.1595092,Enphase Energy Inc.,m215-60-2ll-s2x,0.215,,,3.030360065
19-08-2014,3.64,14341.6,1518,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,180,21,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb4000tl-us-22 [240v],4.05,,,3.94
19-08-2014,3.57,14922.6,1324,RES_SF,CA,92249,imperial irrigation district,,Sungevity,0,,270,21,Motech Industries,IM60D3-255-wxxyzz,,Multi-c-Si,0.15579179,Power-One,pvi-3.0-outd-s-us-a [240v],3,,,4.18
19-08-2014,3.5,13790,1344,RES_SF,CA,92231,imperial irrigation district,,Sungevity,0,,269,18,Motech Industries,IM60D3-250-wxxyzz,,Multi-c-Si,0.15273705,SMA America,sb3000tl-us-22 [240v],3.05,,,3.94
19-08-2014,6.5,27170,2859,RES_SF,CA,92250,imperial irrigation district,,Sungevity,0,,179,24,Suniva,OPT260-60-4-1B0,,Mono-c-Si,0.16495997,SMA America,sb5000tl-us-22 [240v],5.05,,,4.18
